entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
1899	1864	Walland 1864	604	1864	kapoeloe opah ijoepah	kapulu Opah iyupah	k a p u l u # O p a h # i y u p a h	kapulu ɔpah ijupah	k a p u l u # ɔ p a h # i j u p a h
1909	1864	Walland 1864	607	1864	poe-apoh	pu'apo	p u ' a p o	puʔapo	p u ʔ a p o
1914	1864	Walland 1864	608	1864	kapoeloe kaihie	kapulu ka:ixii	k a p u l u # k a:i x i i	kapulu kaiçiː	k a p u l u # k ai ç iː
2009	1864	Walland 1864	653	1864	mokkoh-lie	mOkko'lii	m O k k o ' l i i	mɔkkoʔliː	m ɔ k k o ʔ l iː
2021	1864	Walland 1864	656	1864	bah-kah	bah'kah	b a h ' k a h	bahʔkah	b a h ʔ k a h
2090	1864	Walland 1864	679	1864	mokko-kera-aha	mOkkO'kera'aha	m O k k O ' k e r a ' a h a	mɔkkɔʔkeraʔaha	m ɔ k k ɔ ʔ k e r a ʔ a h a
2106	1864	Walland 1864	682	1864	amah	amah	a m a h	amah	a m a h
2158	1864	Walland 1864	697	1864	adoh ; a-do-hoh	ado ; a'dO'ho	a d o # ; # a ' d O ' h o	ado ; aʔdɔʔho	a d o # ; # a ʔ d ɔ ʔ h o
2163	1864	Walland 1864	698	1864	ke-poearah	ke'puarah	k e ' p u a r a h	keʔpuarah	k e ʔ p u a r a h
2164	1864	Walland 1864	699	1864	kehi-mamah	kehi'mamah	k e h i ' m a m a h	kehiʔmamah	k e h i ʔ m a m a h
2185	1864	Walland 1864	706	1864	kapoeloe aliebah	kapulu aliibah	k a p u l u # a l i i b a h	kapulu aliːbah	k a p u l u # a l iː b a h
2196	1864	Walland 1864	709	1864	adoeah takkah kaihie poeloeh	aduah takkah ka:ixii puluh	a d u a h # t a k k a h # k a:i x i i # p u l u h	aduah takkah kaiçiː puluh	a d u a h # t a k k a h # k ai ç iː # p u l u h
2216	1864	Walland 1864	714	1864	kah-kohleah	kah'koleah	k a h ' k o l e a h	kahʔkoleah	k a h ʔ k o l e a h
2224	1864	Walland 1864	718	1864	béo-boh	beO'bo	b e O ' b o	beɔʔbo	b e ɔ ʔ b o
2235	1864	Walland 1864	722	1864	minoe-apoh	minu'apo	m i n u ' a p o	minuʔapo	m i n u ʔ a p o
2261	1864	Walland 1864	728	1864	apoeah	apuah	a p u a h	apuah	a p u a h
2266	1864	Walland 1864	729	1864	obie	Obii	O b i i	ɔbiː	ɔ b iː
2288	1864	Walland 1864	736	1864	kekoeoh djowbie	kekuo jo:ubii	k e k u o # j o:u b i i	kekuo d͡ʒɔubiː	k e k u o # d͡ʒ ɔu b iː
2294	1864	Walland 1864	740	1864	aijoh	a:iyo	a:i y o	aijo	ai j o
2330	1864	Walland 1864	753	1864	aliebah	aliibah	a l i i b a h	aliːbah	a l iː b a h
2459	1864	Walland 1864	798	1864	ah	ah	a h	ah	a h
2500	1864	Walland 1864	809	1864	fakka mehonoh	fakka mehOno	f a k k a # m e h O n o	fakka mehɔno	f a k k a # m e h ɔ n o
2501	1864	Walland 1864	810	1864	howdah	ho:udah	h o:u d a h	hɔudah	h ɔu d a h
2508	1864	Walland 1864	811	1864	koë-koë	kOe'kOe	k O e ' k O e	kɔeʔkɔe	k ɔ e ʔ k ɔ e
2525	1864	Walland 1864	819	1864	adoeah takkah	aduah takkah	a d u a h # t a k k a h	aduah takkah	a d u a h # t a k k a h
2536	1864	Walland 1864	820	1864	oepah	upah	u p a h	upah	u p a h
2555	1864	Walland 1864	823	1864	kapoeloe oepah	kapulu upah	k a p u l u # u p a h	kapulu upah	k a p u l u # u p a h
2710	1864	Walland 1864	876	1864	pléh	pleh	p l e h	pleh	p l e h
2792	1864	Walland 1864	909	1864	kha-oewah	kha'uwah	k h a ' u w a h	khaʔuwah	k h a ʔ u w a h
2812	1864	Walland 1864	912	1864	[oebah-]dobah	[ubah']dObah	[ u b a h ' ] d O b a h	[ubahʔ]dɔbah	[ u b a h ʔ ] d ɔ b a h
2922	1864	Walland 1864	950	1864	poeroe-oeloe	puru'ulu	p u r u ' u l u	puruʔulu	p u r u ʔ u l u
2942	1864	Walland 1864	954	1864	pekah-kah	pekah'kah	p e k a h ' k a h	pekahʔkah	p e k a h ʔ k a h
2974	1864	Walland 1864	962	1864	makoekoh	makuko	m a k u k o	makuko	m a k u k o
3008	1864	Walland 1864	980	1864	kija	kiya	k i y a	kija	k i j a
3030	1864	Walland 1864	984	1864	oeloe	ulu	u l u	ulu	u l u
3050	1864	Walland 1864	989	1864	kali-kokoh-oeloé	kali'kOko'ulu	k a l i ' k O k o ' u l u	kaliʔkɔkoʔulu	k a l i ʔ k ɔ k o ʔ u l u
3109	1864	Walland 1864	1008	1864	èkoh-èkoh-howdah	Eko'Eko'ho:udah	E k o ' E k o ' h o:u d a h	ɛkoʔɛkoʔhɔudah	ɛ k o ʔ ɛ k o ʔ h ɔu d a h
3141	1864	Walland 1864	1021	1864	ènoh	Eno	E n o	ɛno	ɛ n o
3212	1864	Walland 1864	1047	1864	kehah	kehah	k e h a h	kehah	k e h a h
3218	1864	Walland 1864	1049	1864	oebah ; oebah[-dobah]	ubah ; ubah['dObah]	u b a h # ; # u b a h [ ' d O b a h ]	ubah ; ubah[ʔdɔbah]	u b a h # ; # u b a h [ ʔ d ɔ b a h ]
3235	1864	Walland 1864	1050	1864	prahoe	prahu	p r a h u	prahu	p r a h u
3237	1864	Walland 1864	1052	1864	apêha-no-oi	apu̇ha'nO'o:i	a p u̇ h a ' n O ' o:i	apɨhaʔnɔʔɔi	a p ɨ h a ʔ n ɔ ʔ ɔi
3238	1864	Walland 1864	1053	1864	api-ka	api'ka	a p i ' k a	apiʔka	a p i ʔ k a
3269	1864	Walland 1864	1062	1864	halibah-takkah	halibah'takkah	h a l i b a h ' t a k k a h	halibahʔtakkah	h a l i b a h ʔ t a k k a h
3284	1864	Walland 1864	1064	1864	hiko	hikO	h i k O	hikɔ	h i k ɔ
3302	1864	Walland 1864	1069	1864	di-hoehoh	di'huho	d i ' h u h o	diʔhuho	d i ʔ h u h o
3323	1864	Walland 1864	1075	1864	njoh ikah	ño ikah	ñ o # i k a h	ɲo ikah	ɲ o # i k a h
3328	1864	Walland 1864	1076	1864	oewah	uwah	u w a h	uwah	u w a h
3420	1864	Walland 1864	1108	1864	aw ; e-aw	a:o ; e'a:o	a:o # ; # e ' a:o	ao ; eʔao	ao # ; # e ʔ ao
3443	1864	Walland 1864	1111	1864	kioha-mèh ; hia-mèh	kioa'mEh ; hia'mEh	k i o a ' m E h # ; # h i a ' m E h	kioaʔmɛh ; hiaʔmɛh	k i o a ʔ m ɛ h # ; # h i a ʔ m ɛ h
3472	1864	Walland 1864	1123	1864	efoeah	efuah	e f u a h	efuah	e f u a h
3473	1864	Walland 1864	1124	1864	kio-ah	kiO'ah	k i O ' a h	kiɔʔah	k i ɔ ʔ a h
3544	1864	Walland 1864	1162	1864	patta haleh	patta haleh	p a t t a # h a l e h	patta haleh	p a t t a # h a l e h
3557	1864	Walland 1864	1163	1864	poeroe [takka]	puru [takka]	p u r u # [ t a k k a ]	puru [takka]	p u r u # [ t a k k a ]
3563	1864	Walland 1864	1164	1864	poh-beah	po'beah	p o ' b e a h	poʔbeah	p o ʔ b e a h
3577	1864	Walland 1864	1171	1864	poh	po	p o	po	p o
3594	1864	Walland 1864	1172	1864	pieko-pieko	piikO'piikO	p i i k O ' p i i k O	piːkɔʔpiːkɔ	p iː k ɔ ʔ p iː k ɔ
3660	1864	Walland 1864	1201	1864	oh-oh	o'o	o ' o	oʔo	o ʔ o
3685	1864	Walland 1864	1207	1864	toeroe	turu	t u r u	turu	t u r u
3727	1864	Walland 1864	1222	1864	ènoh	Eno	E n o	ɛno	ɛ n o
3793	1864	Walland 1864	1246	1864	eloh-ahbah	elo'ahbah	e l o ' a h b a h	eloʔahbah	e l o ʔ a h b a h
3827	1864	Walland 1864	1258	1864	koe-liepoh	ku'liipo	k u ' l i i p o	kuʔliːpo	k u ʔ l iː p o
3870	1864	Walland 1864	1272	1864	koe-oh	ku'o	k u ' o	kuʔo	k u ʔ o
3942	1864	Walland 1864	1304	1864	bai-djihie	ba:i'jixii	b a:i ' j i x i i	baiʔd͡ʒiçiː	b ai ʔ d͡ʒ i ç iː
3954	1864	Walland 1864	1305	1864	khobie	khObii	k h O b i i	khɔbiː	k h ɔ b iː
3978	1864	Walland 1864	1321	1864	[fakka-]manie	[fakka']manii	[ f a k k a ' ] m a n i i	[fakkaʔ]maniː	[ f a k k a ʔ ] m a n iː
4002	1864	Walland 1864	1324	1864	mohkoh	moko	m o k o	moko	m o k o
4023	1864	Walland 1864	1330	1864	paharadoe	paharadu	p a h a r a d u	paharadu	p a h a r a d u
4128	1864	Walland 1864	1377	1864	kanoeah	kanuah	k a n u a h	kanuah	k a n u a h
4143	1864	Walland 1864	1378	1864	moena	muna	m u n a	muna	m u n a
4179	1864	Walland 1864	1389	1864	ka-beah	ka'beah	k a ' b e a h	kaʔbeah	k a ʔ b e a h
4200	1864	Walland 1864	1394	1864	koh	ko	k o	ko	k o
4215	1864	Walland 1864	1395	1864	pawah	pa:oah	p a:o a h	paoah	p ao a h
4218	1864	Walland 1864	1398	1864	okoe-diepoh	Oku'diipo	O k u ' d i i p o	ɔkuʔdiːpo	ɔ k u ʔ d iː p o
4262	1864	Walland 1864	1414	1864	poeroe-diepoh	puru'diipo	p u r u ' d i i p o	puruʔdiːpo	p u r u ʔ d iː p o
4277	1864	Walland 1864	1420	1864	ko-anie	kO'anii	k O ' a n i i	kɔʔaniː	k ɔ ʔ a n iː
4339	1864	Walland 1864	1433	1864	panoh	pano	p a n o	pano	p a n o
4345	1864	Walland 1864	1435	1864	khi-kah	khi'kah	k h i ' k a h	khiʔkah	k h i ʔ k a h
4351	1864	Walland 1864	1437	1864	koh-ie	ko'ii	k o ' i i	koʔiː	k o ʔ iː
4372	1864	Walland 1864	1445	1864	khaboh	khabo	k h a b o	khabo	k h a b o
4391	1864	Walland 1864	1454	1864	kapohpoh[-loppoh]	kapopo['lOppo]	k a p o p o [ ' l O p p o ]	kapopo[ʔlɔppo]	k a p o p o [ ʔ l ɔ p p o ]
4395	1864	Walland 1864	1455	1864	ko-assaij[-loppoh]	kO'axa:iy['lOppo]	k O ' a x a:i y [ ' l O p p o ]	kɔʔaçaij[ʔlɔppo]	k ɔ ʔ a ç ai j [ ʔ l ɔ p p o ]
4416	1864	Walland 1864	1457	1864	aliebah ijoepah	aliibah iyupah	a l i i b a h # i y u p a h	aliːbah ijupah	a l iː b a h # i j u p a h
4428	1864	Walland 1864	1460	1864	kapoeloe aliebah ijoepah	kapulu aliibah iyupah	k a p u l u # a l i i b a h # i y u p a h	kapulu aliːbah ijupah	k a p u l u # a l iː b a h # i j u p a h
4460	1864	Walland 1864	1471	1864	fanoh	fano	f a n o	fano	f a n o
4530	1864	Walland 1864	1489	1864	fiopoh	fiOpo	f i O p o	fiɔpo	f i ɔ p o
4538	1864	Walland 1864	1492	1864	napoea-kah	napua'kah	n a p u a ' k a h	napuaʔkah	n a p u a ʔ k a h
4566	1864	Walland 1864	1501	1864	mahatcè	mahacE	m a h a c E	mahat͡ʃɛ	m a h a t͡ʃ ɛ
4569	1864	Walland 1864	1503	1864	eh-fah	eh'fah	e h ' f a h	ehʔfah	e h ʔ f a h
4575	1864	Walland 1864	1504	1864	kaihie	ka:ixii	k a:i x i i	kaiçiː	k ai ç iː
4596	1864	Walland 1864	1511	1864	ka-kénèh	ka'kenEh	k a ' k e n E h	kaʔkenɛh	k a ʔ k e n ɛ h
4648	1864	Walland 1864	1537	1864	hoe-hoe	hu'hu	h u ' h u	huʔhu	h u ʔ h u
4679	1864	Walland 1864	1548	1864	abèhah	abEhah	a b E h a h	abɛhah	a b ɛ h a h
4736	1864	Walland 1864	1573	1864	fakka	fakka	f a k k a	fakka	f a k k a
4778	1864	Walland 1864	1584	1864	abi-abi	abi'abi	a b i ' a b i	abiʔabi	a b i ʔ a b i
4783	1864	Walland 1864	1585	1864	koijo	ko:iyO	k o:i y O	kɔijɔ	k ɔi j ɔ
4797	1864	Walland 1864	1589	1864	kha-ioh	kha'io	k h a ' i o	khaʔio	k h a ʔ i o
4811	1864	Walland 1864	1595	1864	fabieah	fabiiah	f a b i i a h	fabiːah	f a b iː a h
4812	1864	Walland 1864	1596	1864	pie-ie	pii'ii	p i i ' i i	piːʔiː	p iː ʔ iː
4842	1864	Walland 1864	1611	1864	kho-inoh	khO'ino	k h O ' i n o	khɔʔino	k h ɔ ʔ i n o
4864	1864	Walland 1864	1619	1864	poh-poh-reh-parah	po'po'reh'parah	p o ' p o ' r e h ' p a r a h	poʔpoʔrehʔparah	p o ʔ p o ʔ r e h ʔ p a r a h
4968	1864	Walland 1864	1667	1864	ha-èh	ha'Eh	h a ' E h	haʔɛh	h a ʔ ɛ h
4971	1864	Walland 1864	1668	1864	kebadah	kebadah	k e b a d a h	kebadah	k e b a d a h
4974	1864	Walland 1864	1669	1864	nja-hai	ña'ha:i	ñ a ' h a:i	ɲaʔhai	ɲ a ʔ h ai
5038	1864	Walland 1864	1692	1864	i-hoea	i'hua	i ' h u a	iʔhua	i ʔ h u a
5042	1864	Walland 1864	1693	1864	koe-anie	ku'anii	k u ' a n i i	kuʔaniː	k u ʔ a n iː
5051	1864	Walland 1864	1698	1864	kiehie	kiixii	k i i x i i	kiːçiː	k iː ç iː
5072	1864	Walland 1864	1703	1864	o-nèkeh	O'nEkeh	O ' n E k e h	ɔʔnɛkeh	ɔ ʔ n ɛ k e h
5100	1864	Walland 1864	1713	1864	kai-koh-koh	ka:i'ko'ko	k a:i ' k o ' k o	kaiʔkoʔko	k ai ʔ k o ʔ k o
5113	1864	Walland 1864	1714	1864	kanoeaij	kanua:iy	k a n u a:i y	kanuaij	k a n u ai j
5164	1864	Walland 1864	1740	1864	heroh-kioh	hero'kio	h e r o ' k i o	heroʔkio	h e r o ʔ k i o
5199	1864	Walland 1864	1753	1864	kalihah-apah	kalixah'apah	k a l i x a h ' a p a h	kaliçahʔapah	k a l i ç a h ʔ a p a h
5219	1864	Walland 1864	1759	1864	kalela-lelah ; kala-lehah	kalela'lelah ; kala'lehah	k a l e l a ' l e l a h # ; # k a l a ' l e h a h	kalelaʔlelah ; kalaʔlehah	k a l e l a ʔ l e l a h # ; # k a l a ʔ l e h a h
5227	1864	Walland 1864	1760	1864	baka-oewah	baka'uwah	b a k a ' u w a h	bakaʔuwah	b a k a ʔ u w a h
5237	1864	Walland 1864	1761	1864	beloea	belua	b e l u a	belua	b e l u a
5284	1864	Walland 1864	1778	1864	èkoh-èkoh manie	Eko'Eko manii	E k o ' E k o # m a n i i	ɛkoʔɛko maniː	ɛ k o ʔ ɛ k o # m a n iː
5286	1864	Walland 1864	1779	1864	koh-koh	ko'ko	k o ' k o	koʔko	k o ʔ k o
5290	1864	Walland 1864	1781	1864	apoh	apo	a p o	apo	a p o
5303	1864	Walland 1864	1784	1864	kekerahah	kekerahah	k e k e r a h a h	kekerahah	k e k e r a h a h
5305	1864	Walland 1864	1785	1864	kho-ia	khO'ia	k h O ' i a	khɔʔia	k h ɔ ʔ i a
5311	1864	Walland 1864	1786	1864	kho-ia-ma-akoe	khO'ia'ma'aku	k h O ' i a ' m a ' a k u	khɔʔiaʔmaʔaku	k h ɔ ʔ i a ʔ m a ʔ a k u
5332	1864	Walland 1864	1793	1864	kenahie-niah	kenahii'niah	k e n a h i i ' n i a h	kenahiːʔniah	k e n a h iː ʔ n i a h
5344	1864	Walland 1864	1796	1864	vha-hodjie	fa'hOjii	f a ' h O j i i	faʔhɔd͡ʒiː	f a ʔ h ɔ d͡ʒ iː
5350	1864	Walland 1864	1800	1864	khi-ioh	khi'io	k h i ' i o	khiʔio	k h i ʔ i o
5351	1864	Walland 1864	1801	1864	paka-kahah	paka'kahah	p a k a ' k a h a h	pakaʔkahah	p a k a ʔ k a h a h
5369	1864	Walland 1864	1808	1864	kikoêmak-kah	kikOu̇mak'kah	k i k O u̇ m a k ' k a h	kikɔɨmakʔkah	k i k ɔ ɨ m a k ʔ k a h
5376	1864	Walland 1864	1814	1864	maneh-neh	maneh'neh	m a n e h ' n e h	manehʔneh	m a n e h ʔ n e h
5378	1864	Walland 1864	1815	1864	ke-poeakah	ke'puakah	k e ' p u a k a h	keʔpuakah	k e ʔ p u a k a h
5391	1864	Walland 1864	1822	1864	piemonie	piimOnii	p i i m O n i i	piːmɔniː	p iː m ɔ n iː
5398	1864	Walland 1864	1825	1864	roh-roh	ro'ro	r o ' r o	roʔro	r o ʔ r o
5465	1864	Walland 1864	1845	1864	éhèhlèh	ehEhlEh	e h E h l E h	ehɛhlɛh	e h ɛ h l ɛ h
5475	1864	Walland 1864	1849	1864	kanihonie	kanixOnii	k a n i x O n i i	kaniçɔniː	k a n i ç ɔ n iː
5476	1864	Walland 1864	1850	1864	phio-noh	piO'no	p i O ' n o	piɔʔno	p i ɔ ʔ n o
5482	1864	Walland 1864	1852	1864	oeweh	uweh	u w e h	uweh	u w e h
5534	1864	Walland 1864	1866	1864	no-noi	nO'no:i	n O ' n o:i	nɔʔnɔi	n ɔ ʔ n ɔi
5570	1864	Walland 1864	1876	1864	aliebah-adoea	aliibah'adua	a l i i b a h ' a d u a	aliːbahʔadua	a l iː b a h ʔ a d u a
5582	1864	Walland 1864	1878	1864	kapoeloe aliebah-adoea	kapulu aliibah'adua	k a p u l u # a l i i b a h ' a d u a	kapulu aliːbahʔadua	k a p u l u # a l iː b a h ʔ a d u a
5588	1864	Walland 1864	1880	1864	oh-koh	o'ko	o ' k o	oʔko	o ʔ k o
5632	1864	Walland 1864	1895	1864	khie-ah	khii'ah	k h i i ' a h	khiːʔah	k h iː ʔ a h
5675	1864	Walland 1864	1911	1864	apoe-éh	apu'eh	a p u ' e h	apuʔeh	a p u ʔ e h
5682	1864	Walland 1864	1913	1864	oh-woh	o'wo	o ' w o	oʔwo	o ʔ w o
5714	1864	Walland 1864	1925	1864	kapiekah	kapiikah	k a p i i k a h	kapiːkah	k a p iː k a h
5734	1864	Walland 1864	1934	1864	kala-lehah	kala'lehah	k a l a ' l e h a h	kalaʔlehah	k a l a ʔ l e h a h
5737	1864	Walland 1864	1935	1864	khorah	khOrah	k h O r a h	khɔrah	k h ɔ r a h
5760	1864	Walland 1864	1940	1864	hékoe ; hèhoe	heku ; hEhu	h e k u # ; # h E h u	heku ; hɛhu	h e k u # ; # h ɛ h u
5778	1864	Walland 1864	1943	1864	kai-kinah	ka:i'kinah	k a:i ' k i n a h	kaiʔkinah	k ai ʔ k i n a h
5792	1864	Walland 1864	1945	1864	kapoeloe kai-kinah	kapulu ka:i'kinah	k a p u l u # k a:i ' k i n a h	kapulu kaiʔkinah	k a p u l u # k ai ʔ k i n a h
5798	1864	Walland 1864	1947	1864	akohloe takkah	akolu takkah	a k o l u # t a k k a h	akolu takkah	a k o l u # t a k k a h
5813	1864	Walland 1864	1952	1864	noelie	nulii	n u l i i	nuliː	n u l iː
5865	1864	Walland 1864	1969	1864	bahoea	bahua	b a h u a	bahua	b a h u a
5911	1864	Walland 1864	1982	1864	noe-ie-kie ; koh niekieh	nu'ii'kii ; ko niikiix	n u ' i i ' k i i # ; # k o # n i i k i i x	nuʔiːʔkiː ; ko niːkiːç	n u ʔ iː ʔ k iː # ; # k o # n iː k iː ç
5932	1864	Walland 1864	1987	1864	menoeh	menuh	m e n u h	menuh	m e n u h
5956	1864	Walland 1864	1996	1864	nanoah	nanOah	n a n O a h	nanɔah	n a n ɔ a h
5977	1864	Walland 1864	2004	1864	kalileh	kalileh	k a l i l e h	kalileh	k a l i l e h
5990	1864	Walland 1864	2011	1864	harah (manie)	harah (manii)	h a r a h # ( m a n i i )	harah (maniː)	h a r a h # ( m a n iː )
5996	1864	Walland 1864	2012	1864	harah-aboe-peradoe	harah'abu'peradu	h a r a h ' a b u ' p e r a d u	harahʔabuʔperadu	h a r a h ʔ a b u ʔ p e r a d u
